transaction_id,store_id,datetime,customer_id,item_id,quantity,price,total_amount,payment_mode,customer_type
TXN-564682,103,2025-12-28 11:08:04.048579,CUST-0189,64,2,2.83,5.66,Card,walk-in
TXN-877194,103,2025-11-16 18:29:04.048579,CUST-0078,29,2,5.96,11.92,Cash,walk-in
TXN-365054,102,2026-02-04 18:53:04.048579,CUST-0435,15,1,4.78,4.78,UPI,walk-in
TXN-930522,101,2026-03-23 09:07:04.048579,CUST-0358,76,2,3.76,7.52,Card,mobile-app
TXN-218169,103,2025-11-25 08:28:04.048579,CUST-0244,14,1,5.16,5.16,Cash,mobile-app
TXN-991372,103,2026-02-13 14:18:04.048579,CUST-0196,4,1,5.97,5.97,Card,walk-in
TXN-937427,102,2026-02-25 12:01:04.064426,CUST-0491,45,2,5.01,10.02,Cash,walk-in
TXN-478808,101,2025-11-07 12:36:04.065427,CUST-0289,59,2,5.66,11.32,UPI,walk-in
TXN-758423,102,2025-12-05 08:48:04.066428,CUST-0407,41,3,6.42,19.26,UPI,mobile-app
TXN-775826,101,2025-10-15 13:11:04.067428,CUST-0095,66,1,5.69,5.69,Card,walk-in
TXN-698452,101,2025-10-13 10:42:04.067428,CUST-0168,47,1,5.87,5.87,Card,walk-in
TXN-132296,102,2026-03-13 08:53:04.068428,CUST-0013,75,1,3.9,3.9,UPI,walk-in
TXN-931744,103,2025-10-27 16:28:04.069427,CUST-0278,10,1,4.91,4.91,Card,walk-in
TXN-496193,102,2026-03-14 14:37:04.070430,CUST-0420,35,2,5.17,10.34,Cash,walk-in
TXN-980310,101,2025-11-05 13:00:04.071429,CUST-0359,28,1,4.62,4.62,Card,mobile-app
TXN-476732,102,2026-03-11 13:09:04.071429,CUST-0088,48,2,4.33,8.66,Card,walk-in
TXN-333663,103,2026-01-13 16:32:04.072429,CUST-0437,18,1,5.69,5.69,UPI,walk-in
TXN-135329,101,2026-03-02 12:11:04.073426,CUST-0177,50,1,3.02,3.02,Card,mobile-app
TXN-384637,102,2025-12-26 11:17:04.074427,CUST-0262,14,2,5.03,10.06,Cash,walk-in
TXN-741369,101,2025-10-16 13:11:04.074427,CUST-0093,50,2,3.22,6.44,Card,mobile-app
TXN-538593,102,2025-10-20 16:38:04.075428,CUST-0242,26,2,2.91,5.82,Card,mobile-app
TXN-740827,102,2025-12-09 10:44:04.075428,CUST-0171,31,2,3.53,7.06,Cash,walk-in
TXN-170205,102,2025-12-27 08:15:04.076426,CUST-0061,9,3,4.59,13.77,Cash,mobile-app
TXN-252772,101,2026-02-24 16:15:04.076426,CUST-0308,17,2,6.51,13.02,Cash,walk-in
TXN-929529,103,2026-01-04 19:00:04.077428,CUST-0074,21,2,5.11,10.22,Cash,mobile-app
TXN-668977,101,2026-03-03 09:03:04.077428,CUST-0252,22,3,5.31,15.93,Cash,mobile-app
TXN-253505,101,2025-12-07 11:58:04.078427,CUST-0271,53,1,4.59,4.59,Card,mobile-app
TXN-156374,103,2025-11-27 09:53:04.078427,CUST-0432,2,3,4.91,14.73,Cash,mobile-app
TXN-720857,101,2026-03-26 12:58:04.079431,CUST-0006,76,1,4.07,4.07,Card,mobile-app
TXN-335539,103,2025-11-05 12:57:04.079431,CUST-0135,35,2,5.88,11.76,Cash,walk-in
TXN-271313,103,2025-12-20 12:40:04.080797,CUST-0065,42,3,6.48,19.44,Card,walk-in
TXN-148664,103,2026-02-27 10:01:04.081128,CUST-0111,55,1,2.76,2.76,UPI,walk-in
TXN-913344,101,2026-02-21 08:42:04.081128,CUST-0243,60,1,4.18,4.18,Cash,mobile-app
TXN-488269,103,2026-02-19 08:38:04.081128,CUST-0179,59,1,4.55,4.55,Cash,walk-in
TXN-549333,101,2026-01-25 18:49:04.082134,CUST-0448,57,2,3.01,6.02,Cash,mobile-app
TXN-546680,103,2025-11-08 09:01:04.082134,CUST-0476,61,3,5.79,17.37,Card,mobile-app
TXN-302227,103,2025-11-06 19:11:04.082134,CUST-0443,64,1,3.47,3.47,Cash,walk-in
TXN-597815,101,2026-03-16 16:57:04.083134,CUST-0314,21,1,4.7,4.7,Cash,walk-in
TXN-187069,102,2025-12-27 08:53:04.083134,CUST-0361,57,2,4.54,9.08,UPI,walk-in
TXN-994861,103,2026-03-11 12:10:04.084128,CUST-0317,32,1,4.61,4.61,Cash,walk-in
TXN-112869,103,2026-03-13 10:02:04.084128,CUST-0298,16,1,6.66,6.66,Cash,walk-in
TXN-828069,101,2026-01-27 17:11:04.084128,CUST-0001,2,2,5.16,10.32,Card,walk-in
TXN-930638,103,2025-12-02 16:56:04.085133,CUST-0379,53,1,3.88,3.88,Cash,mobile-app
TXN-866499,101,2026-01-19 14:59:04.085133,CUST-0314,18,2,4.36,8.72,Card,mobile-app
TXN-414624,101,2026-02-09 10:09:04.086136,CUST-0242,49,3,6.03,18.09,UPI,walk-in
TXN-516591,102,2025-11-16 11:19:04.087132,CUST-0498,77,3,4.5,13.5,Cash,walk-in
TXN-634816,101,2026-02-27 12:59:04.087132,CUST-0010,44,1,4.76,4.76,Card,mobile-app
TXN-483835,101,2026-03-14 10:00:04.088132,CUST-0035,34,1,6.3,6.3,UPI,walk-in
TXN-257733,101,2026-02-11 10:57:04.088132,CUST-0431,32,1,4.46,4.46,Cash,mobile-app
TXN-376265,102,2025-12-05 09:38:04.089131,CUST-0136,62,1,6.71,6.71,Cash,mobile-app
TXN-944475,101,2025-12-11 08:51:04.090129,CUST-0285,72,2,3.84,7.68,Card,mobile-app
TXN-137154,103,2025-12-29 16:55:04.091130,CUST-0026,28,1,3.93,3.93,Cash,walk-in
TXN-690686,103,2026-03-12 09:02:04.091130,CUST-0035,31,2,3.76,7.52,Card,walk-in
TXN-670501,103,2026-01-23 19:08:04.092130,CUST-0378,2,3,4.27,12.81,Cash,mobile-app
TXN-248075,103,2026-01-31 10:46:04.092130,CUST-0253,28,1,3.54,3.54,Cash,mobile-app
TXN-636487,101,2025-12-17 10:41:04.093132,CUST-0169,65,3,4.44,13.32,UPI,walk-in
TXN-322256,102,2026-03-27 10:49:04.093132,CUST-0120,32,1,3.92,3.92,Cash,mobile-app
TXN-755237,101,2026-01-09 12:02:04.094134,CUST-0325,43,2,4.38,8.76,Card,walk-in
TXN-577711,103,2026-02-14 14:34:04.094134,CUST-0346,63,1,4.56,4.56,Card,walk-in
TXN-274171,103,2025-11-09 18:15:04.094134,CUST-0168,22,1,5.78,5.78,Cash,mobile-app
TXN-436868,103,2025-11-04 13:12:04.095133,CUST-0442,67,1,2.73,2.73,UPI,walk-in
TXN-912474,103,2025-10-27 09:19:04.095133,CUST-0311,54,2,3.5,7.0,UPI,mobile-app
TXN-722055,101,2026-02-26 11:10:04.096130,CUST-0251,11,1,4.65,4.65,Card,mobile-app
TXN-937158,101,2025-10-27 09:51:04.097362,CUST-0199,77,3,4.31,12.93,Card,walk-in
TXN-389317,102,2025-11-21 09:48:04.097362,CUST-0177,76,3,5.1,15.3,Card,walk-in
TXN-864817,103,2025-10-30 18:37:04.097362,CUST-0187,17,1,6.53,6.53,Cash,mobile-app
TXN-651013,102,2025-10-20 11:45:04.097362,CUST-0390,52,1,3.56,3.56,UPI,mobile-app
TXN-463000,101,2026-02-04 09:34:04.097362,CUST-0051,7,3,4.6,13.8,Cash,mobile-app
TXN-347797,102,2026-01-27 14:13:04.097362,CUST-0222,38,1,5.66,5.66,Card,mobile-app
TXN-609147,102,2026-01-15 18:57:04.097362,CUST-0064,37,1,5.59,5.59,UPI,walk-in
TXN-131799,101,2026-01-26 11:17:04.097362,CUST-0269,34,3,5.75,17.25,UPI,mobile-app
TXN-921085,101,2025-11-25 08:39:04.097362,CUST-0210,35,2,6.23,12.46,Card,mobile-app
TXN-615336,101,2025-11-30 11:19:04.097362,CUST-0064,11,1,4.3,4.3,UPI,mobile-app
TXN-621458,102,2026-03-03 16:54:04.097362,CUST-0209,76,1,3.75,3.75,Card,walk-in
TXN-921983,102,2025-12-07 09:01:04.097362,CUST-0163,1,2,5.41,10.82,Cash,mobile-app
TXN-922735,102,2026-01-30 10:56:04.097362,CUST-0276,51,2,3.15,6.3,UPI,mobile-app
TXN-587207,101,2025-12-29 16:49:04.097362,CUST-0203,64,3,2.53,7.59,UPI,walk-in
TXN-610073,101,2025-12-03 13:12:04.097362,CUST-0441,59,2,4.25,8.5,UPI,mobile-app
TXN-735233,102,2026-04-06 10:08:04.097362,CUST-0050,11,2,4.84,9.68,Card,walk-in
TXN-526525,102,2025-11-28 18:54:04.097362,CUST-0216,68,1,5.9,5.9,Cash,mobile-app
TXN-589452,101,2026-01-30 18:44:04.097362,CUST-0193,52,1,4.67,4.67,UPI,walk-in
TXN-164132,103,2025-10-12 11:12:04.097362,CUST-0007,67,2,2.93,5.86,Cash,mobile-app
TXN-738077,101,2026-03-31 13:07:04.097362,CUST-0341,62,3,6.79,20.37,Card,mobile-app
TXN-739390,102,2025-11-27 14:53:04.097362,CUST-0426,59,1,5.1,5.1,Cash,mobile-app
TXN-550883,101,2025-11-07 09:57:04.097362,CUST-0278,5,1,4.24,4.24,Card,walk-in
TXN-350774,103,2026-03-26 11:42:04.097362,CUST-0362,76,2,4.31,8.62,Card,walk-in
TXN-955853,101,2026-02-15 12:40:04.097362,CUST-0024,6,3,4.08,12.24,UPI,walk-in
TXN-508881,103,2025-12-27 11:53:04.097362,CUST-0139,20,1,5.16,5.16,UPI,mobile-app
TXN-932147,103,2026-03-17 18:29:04.097362,CUST-0177,30,3,5.3,15.9,Card,walk-in
TXN-192018,103,2026-02-11 10:51:04.097362,CUST-0077,47,1,5.56,5.56,Card,walk-in
TXN-734751,102,2026-02-18 11:37:04.097362,CUST-0301,61,3,4.77,14.31,Card,mobile-app
TXN-885325,103,2025-10-16 10:32:04.112988,CUST-0135,70,1,4.52,4.52,Cash,mobile-app
TXN-633385,102,2025-11-09 16:46:04.114079,CUST-0060,3,1,5.95,5.95,Cash,walk-in
TXN-766837,103,2025-11-09 16:34:04.114363,CUST-0348,73,1,4.77,4.77,Card,mobile-app
TXN-991176,101,2026-02-26 19:02:04.115364,CUST-0190,36,2,6.28,12.56,UPI,mobile-app
TXN-264758,101,2025-10-17 16:51:04.116365,CUST-0406,1,1,5.07,5.07,Cash,mobile-app
TXN-942558,102,2025-11-26 12:41:04.117364,CUST-0420,31,2,3.32,6.64,Card,mobile-app
TXN-109933,101,2026-01-03 14:16:04.118364,CUST-0415,50,2,3.91,7.82,UPI,mobile-app
TXN-322678,101,2026-03-13 14:15:04.118364,CUST-0015,60,1,3.93,3.93,Cash,mobile-app
TXN-434964,101,2025-12-26 08:45:04.118364,CUST-0385,43,1,4.35,4.35,Card,walk-in
TXN-953113,102,2025-12-21 09:57:04.119363,CUST-0196,35,1,4.97,4.97,Card,walk-in
TXN-256435,103,2026-01-03 12:53:04.119363,CUST-0128,39,1,4.19,4.19,Card,mobile-app
TXN-229369,103,2026-03-22 18:14:04.119363,CUST-0302,60,1,4.77,4.77,Cash,walk-in
TXN-277189,102,2026-03-12 16:18:04.120365,CUST-0228,12,3,4.18,12.54,Cash,walk-in
TXN-698863,101,2026-02-09 11:30:04.120365,CUST-0073,31,1,3.41,3.41,Cash,walk-in
TXN-955187,103,2026-03-12 09:16:04.121366,CUST-0183,14,1,4.93,4.93,Card,walk-in
TXN-218313,101,2026-01-29 12:57:04.122367,CUST-0257,55,1,3.17,3.17,UPI,walk-in
TXN-240850,101,2025-11-18 16:35:04.123369,CUST-0017,25,1,3.87,3.87,Card,walk-in
TXN-994580,102,2025-11-26 18:43:04.123369,CUST-0276,66,1,4.26,4.26,Card,mobile-app
TXN-875307,103,2025-11-21 10:50:04.124367,CUST-0019,8,1,4.92,4.92,UPI,walk-in
TXN-180846,103,2026-02-13 09:57:04.125366,CUST-0293,31,1,3.67,3.67,Card,walk-in
TXN-241406,103,2025-12-25 16:28:04.125366,CUST-0201,37,1,6.05,6.05,Card,mobile-app
TXN-714273,101,2026-01-25 18:19:04.125366,CUST-0250,20,2,5.22,10.44,Cash,walk-in
TXN-808477,102,2026-02-15 12:33:04.126365,CUST-0485,49,2,4.62,9.24,Card,walk-in
TXN-900881,103,2025-12-04 10:56:04.126365,CUST-0001,49,1,5.11,5.11,Card,mobile-app
TXN-519273,101,2025-11-08 16:30:04.127367,CUST-0413,37,2,6.0,12.0,Card,mobile-app
TXN-554731,103,2025-10-18 16:36:04.128366,CUST-0459,74,1,4.2,4.2,Cash,mobile-app
TXN-250646,103,2025-10-25 12:18:04.128366,CUST-0393,59,1,4.88,4.88,Card,mobile-app
TXN-896482,103,2025-12-14 14:46:04.129363,CUST-0103,43,1,4.05,4.05,Cash,mobile-app
TXN-673564,102,2025-10-15 14:36:04.129363,CUST-0432,56,3,3.49,10.47,Card,mobile-app
TXN-661181,102,2026-03-19 17:01:04.130365,CUST-0494,26,2,3.59,7.18,UPI,walk-in
TXN-392784,101,2026-01-12 16:27:04.131125,CUST-0237,15,1,3.83,3.83,Cash,mobile-app
TXN-581748,101,2025-10-27 18:56:04.131125,CUST-0120,74,2,4.34,8.68,Cash,walk-in
TXN-769250,101,2026-01-19 12:49:04.132126,CUST-0390,70,1,4.94,4.94,Cash,mobile-app
TXN-305253,103,2025-12-03 08:54:04.132126,CUST-0120,35,1,4.96,4.96,Card,walk-in
TXN-932163,101,2025-11-08 11:54:04.133127,CUST-0036,16,1,5.35,5.35,UPI,mobile-app
TXN-428453,101,2025-12-06 18:20:04.134126,CUST-0039,21,2,5.25,10.5,Cash,mobile-app
TXN-750863,101,2025-11-15 12:00:04.135127,CUST-0293,68,1,4.4,4.4,Card,mobile-app
TXN-756008,102,2025-11-02 09:41:04.135127,CUST-0031,72,3,5.07,15.21,UPI,walk-in
TXN-225627,102,2026-03-05 19:01:04.136128,CUST-0237,71,3,5.02,15.06,UPI,mobile-app
TXN-701079,102,2025-11-09 11:49:04.137127,CUST-0191,26,2,3.58,7.16,UPI,mobile-app
TXN-628553,103,2025-11-06 10:43:04.137127,CUST-0038,11,3,5.34,16.02,Card,mobile-app
TXN-980957,103,2025-12-08 17:05:04.138130,CUST-0490,41,1,4.96,4.96,Card,mobile-app
TXN-233317,102,2026-02-12 09:45:04.139129,CUST-0466,29,1,5.06,5.06,UPI,mobile-app
TXN-452279,103,2026-03-07 09:27:04.140128,CUST-0152,52,2,3.8,7.6,UPI,walk-in
TXN-736294,101,2025-12-19 12:14:04.140128,CUST-0010,41,1,6.68,6.68,Cash,walk-in
TXN-790315,102,2026-03-12 12:12:04.141128,CUST-0336,11,2,5.97,11.94,UPI,walk-in
TXN-773813,102,2025-11-28 08:26:04.141128,CUST-0445,52,3,3.76,11.28,Card,mobile-app
TXN-396958,103,2025-11-26 10:19:04.142128,CUST-0498,71,2,4.53,9.06,UPI,walk-in
TXN-399081,103,2026-01-30 18:37:04.143129,CUST-0236,75,1,4.45,4.45,Cash,mobile-app
TXN-997442,101,2025-10-15 15:09:04.144128,CUST-0466,73,2,5.78,11.56,UPI,mobile-app
TXN-605100,101,2026-02-24 16:28:04.145130,CUST-0021,76,2,3.7,7.4,Card,walk-in
TXN-542776,103,2026-03-01 16:55:04.145130,CUST-0061,33,1,5.87,5.87,UPI,mobile-app
TXN-432796,103,2025-11-13 10:59:04.146131,CUST-0265,22,1,5.18,5.18,Cash,mobile-app
TXN-965634,103,2025-11-25 16:51:04.147399,CUST-0176,62,3,6.23,18.69,UPI,mobile-app
TXN-771658,102,2025-12-21 18:13:04.147399,CUST-0133,3,1,5.19,5.19,Card,walk-in
TXN-678124,103,2026-01-15 12:40:04.147399,CUST-0301,48,1,4.34,4.34,Cash,mobile-app
TXN-316613,103,2025-11-24 16:32:04.147399,CUST-0037,64,1,2.52,2.52,Cash,mobile-app
TXN-585511,102,2025-12-21 14:53:04.147399,CUST-0282,8,2,4.96,9.92,UPI,mobile-app
TXN-692472,101,2025-10-29 11:13:04.147399,CUST-0175,69,1,5.25,5.25,Cash,mobile-app
TXN-170129,101,2026-03-10 11:15:04.147399,CUST-0017,6,1,4.17,4.17,UPI,walk-in
TXN-942537,101,2026-03-27 08:55:04.147399,CUST-0391,13,1,4.94,4.94,Cash,walk-in
TXN-588782,102,2026-01-21 11:55:04.147399,CUST-0117,46,2,5.85,11.7,Card,walk-in
TXN-233647,103,2025-11-19 16:25:04.147399,CUST-0395,69,2,5.03,10.06,Card,walk-in
TXN-502079,103,2025-11-30 16:44:04.147399,CUST-0005,41,1,6.56,6.56,UPI,mobile-app
TXN-945058,101,2026-04-04 15:01:04.147399,CUST-0068,8,1,4.0,4.0,Card,walk-in
TXN-173437,101,2026-02-25 09:35:04.147399,CUST-0473,17,1,5.62,5.62,Card,walk-in
TXN-273465,101,2026-01-02 12:10:04.147399,CUST-0365,33,3,6.02,18.06,UPI,mobile-app
TXN-296418,101,2026-01-18 11:38:04.147399,CUST-0441,57,2,4.24,8.48,Cash,walk-in
TXN-103073,103,2025-12-27 10:24:04.147399,CUST-0400,9,1,4.73,4.73,UPI,walk-in
TXN-337104,102,2026-01-21 17:03:04.147399,CUST-0496,34,3,6.04,18.12,UPI,walk-in
TXN-352377,102,2026-03-25 14:45:04.147399,CUST-0456,20,3,3.44,10.32,Card,mobile-app
TXN-969283,103,2026-01-27 18:30:04.147399,CUST-0435,66,1,4.26,4.26,UPI,walk-in
TXN-449496,101,2025-11-12 11:43:04.147399,CUST-0305,1,1,4.85,4.85,UPI,mobile-app
TXN-648117,102,2026-01-03 12:56:04.147399,CUST-0415,10,1,4.44,4.44,Card,walk-in
TXN-486988,103,2026-03-01 12:30:04.147399,CUST-0015,62,2,6.33,12.66,Card,mobile-app
TXN-119705,102,2025-10-10 12:42:04.163023,CUST-0271,26,2,3.07,6.14,UPI,mobile-app
TXN-288371,102,2026-03-21 14:39:04.164113,CUST-0424,10,2,5.93,11.86,Card,walk-in
TXN-845187,103,2026-02-02 18:15:04.164405,CUST-0085,64,2,3.63,7.26,Card,walk-in
TXN-695122,102,2025-11-24 10:15:04.165409,CUST-0449,38,1,5.0,5.0,UPI,walk-in
TXN-253345,102,2026-03-07 08:47:04.165409,CUST-0103,23,2,5.8,11.6,Cash,mobile-app
TXN-970688,102,2026-02-02 15:08:04.165409,CUST-0138,1,1,4.47,4.47,Card,mobile-app
TXN-844138,101,2026-03-13 13:12:04.166410,CUST-0058,29,3,5.35,16.05,UPI,mobile-app
TXN-377635,101,2026-01-31 09:04:04.166410,CUST-0375,21,1,5.41,5.41,UPI,mobile-app
TXN-477156,101,2026-03-14 19:01:04.166410,CUST-0193,51,1,3.84,3.84,UPI,walk-in
TXN-903008,101,2026-02-11 11:30:04.167409,CUST-0211,2,1,4.71,4.71,Cash,mobile-app
TXN-576550,101,2025-10-26 11:02:04.167409,CUST-0261,62,2,6.63,13.26,Card,walk-in
TXN-504233,102,2026-01-19 12:57:04.168411,CUST-0082,19,1,2.65,2.65,UPI,walk-in
TXN-195078,101,2025-12-10 16:40:04.169411,CUST-0014,70,2,5.33,10.66,UPI,mobile-app
TXN-752820,103,2026-02-27 09:03:04.170408,CUST-0326,21,1,4.73,4.73,Cash,mobile-app
TXN-412408,103,2026-01-09 15:02:04.170408,CUST-0127,16,1,5.47,5.47,UPI,walk-in
TXN-557240,102,2026-04-01 18:37:04.171410,CUST-0009,18,1,4.92,4.92,UPI,walk-in
TXN-145050,102,2025-11-28 18:28:04.171410,CUST-0425,71,2,4.38,8.76,Cash,mobile-app
TXN-688482,101,2026-01-07 10:58:04.172408,CUST-0056,69,3,5.97,17.91,Cash,mobile-app
TXN-214567,103,2026-03-19 14:49:04.172408,CUST-0038,27,1,5.32,5.32,Cash,walk-in
TXN-120223,103,2026-02-24 12:07:04.173415,CUST-0461,35,1,6.03,6.03,Card,walk-in
TXN-893171,101,2025-12-20 16:56:04.173415,CUST-0265,34,1,5.68,5.68,UPI,walk-in
TXN-968316,103,2026-01-01 15:03:04.174411,CUST-0223,66,1,5.21,5.21,Cash,walk-in
TXN-500639,101,2025-12-16 16:59:04.175408,CUST-0300,15,1,4.11,4.11,UPI,walk-in
TXN-322818,103,2026-01-07 09:48:04.175408,CUST-0500,72,3,4.36,13.08,UPI,walk-in
TXN-349611,101,2025-12-26 12:48:04.176409,CUST-0049,69,2,4.86,9.72,Cash,walk-in
TXN-778448,102,2025-11-12 09:06:04.176409,CUST-0064,73,1,4.6,4.6,Card,mobile-app
TXN-360017,102,2025-12-01 12:20:04.177408,CUST-0314,4,1,5.51,5.51,UPI,mobile-app
TXN-616300,102,2026-01-20 16:20:04.178409,CUST-0257,2,1,5.14,5.14,UPI,mobile-app
TXN-304673,103,2025-10-14 16:55:04.178409,CUST-0331,14,1,4.5,4.5,Card,mobile-app
TXN-675881,103,2026-01-01 11:08:04.179414,CUST-0409,14,3,4.9,14.7,Card,mobile-app
TXN-682307,103,2025-11-26 18:21:04.179414,CUST-0082,19,3,3.13,9.39,Cash,walk-in
TXN-779257,102,2026-04-01 17:05:04.180410,CUST-0198,65,3,5.51,16.53,Cash,walk-in
TXN-226839,103,2025-12-17 08:57:04.181080,CUST-0128,46,2,4.85,9.7,Card,walk-in
TXN-521051,102,2025-12-29 09:56:04.181080,CUST-0413,51,2,4.37,8.74,Card,mobile-app
TXN-299219,103,2026-02-27 15:03:04.181080,CUST-0242,71,2,5.24,10.48,UPI,walk-in
TXN-116976,103,2026-03-27 17:09:04.182080,CUST-0343,9,1,4.96,4.96,UPI,mobile-app
TXN-561367,101,2025-12-09 18:14:04.182080,CUST-0309,57,2,4.43,8.86,Cash,mobile-app
TXN-337312,103,2025-12-04 18:40:04.183084,CUST-0111,22,2,5.43,10.86,UPI,mobile-app
TXN-743164,103,2025-10-29 16:31:04.183084,CUST-0025,76,2,4.68,9.36,Cash,walk-in
TXN-610218,102,2026-01-27 16:47:04.183084,CUST-0056,10,3,5.51,16.53,Cash,walk-in
TXN-347877,103,2026-03-22 18:15:04.184084,CUST-0188,52,2,3.94,7.88,Cash,mobile-app
TXN-687732,103,2025-11-28 18:14:04.184084,CUST-0191,63,2,4.66,9.32,UPI,mobile-app
TXN-838951,103,2026-04-03 18:23:04.184084,CUST-0009,59,2,5.4,10.8,Cash,mobile-app
TXN-166844,103,2025-12-18 13:10:04.185084,CUST-0179,37,1,5.05,5.05,Card,mobile-app
TXN-954594,103,2026-03-09 16:14:04.185084,CUST-0425,53,2,3.7,7.4,Card,walk-in
TXN-445456,101,2025-10-16 11:10:04.186083,CUST-0100,66,2,4.5,9.0,Card,walk-in
TXN-197954,101,2025-11-22 10:49:04.186083,CUST-0468,1,1,5.71,5.71,UPI,mobile-app
TXN-108760,101,2026-03-05 12:30:04.186083,CUST-0426,55,2,3.75,7.5,UPI,walk-in
TXN-419161,103,2025-12-03 16:23:04.187084,CUST-0141,59,1,4.11,4.11,Card,walk-in
TXN-622304,101,2025-10-26 10:49:04.187084,CUST-0190,62,1,6.77,6.77,Cash,walk-in
TXN-110167,103,2025-11-21 11:20:04.187084,CUST-0267,22,2,5.05,10.1,UPI,mobile-app
TXN-217440,101,2025-12-28 10:07:04.188084,CUST-0500,17,1,5.11,5.11,UPI,walk-in
TXN-899213,102,2025-12-11 08:17:04.188084,CUST-0098,52,1,4.26,4.26,Cash,mobile-app
TXN-251876,101,2026-01-25 19:12:04.188084,CUST-0168,13,1,4.9,4.9,Card,mobile-app
TXN-572671,102,2025-11-01 13:04:04.189083,CUST-0147,23,1,6.02,6.02,Card,walk-in
TXN-565092,101,2025-11-09 09:15:04.189083,CUST-0497,30,2,5.53,11.06,Cash,mobile-app
TXN-846807,103,2025-10-22 12:36:04.189083,CUST-0140,52,2,3.84,7.68,Card,walk-in
TXN-288477,103,2025-10-30 16:47:04.190083,CUST-0437,1,1,4.93,4.93,Card,walk-in
TXN-429818,101,2026-03-27 10:42:04.190083,CUST-0264,71,1,5.49,5.49,Cash,walk-in
TXN-823017,102,2025-12-13 12:18:04.190083,CUST-0259,45,3,4.2,12.6,UPI,mobile-app
TXN-724117,101,2026-03-24 12:42:04.191083,CUST-0404,54,3,4.69,14.07,Cash,mobile-app
TXN-377554,103,2025-12-30 11:18:04.191083,CUST-0208,17,1,5.35,5.35,UPI,mobile-app
TXN-185505,103,2026-01-20 12:24:04.191083,CUST-0269,39,1,4.44,4.44,Cash,mobile-app
TXN-313972,101,2025-12-21 18:20:04.192083,CUST-0378,32,1,5.07,5.07,Cash,walk-in
TXN-309731,101,2025-10-12 16:19:04.192083,CUST-0009,5,2,2.93,5.86,Card,walk-in
TXN-722390,101,2026-02-19 18:23:04.192083,CUST-0440,39,3,4.59,13.77,Cash,mobile-app
TXN-902915,101,2026-01-08 12:37:04.193083,CUST-0255,58,1,3.26,3.26,Card,walk-in
TXN-468168,102,2026-01-16 15:10:04.193083,CUST-0369,45,1,5.15,5.15,UPI,walk-in
TXN-270946,101,2025-11-12 12:31:04.193083,CUST-0250,62,1,6.28,6.28,Card,walk-in
TXN-964883,102,2025-12-06 18:17:04.194083,CUST-0067,9,3,4.53,13.59,UPI,mobile-app
TXN-484606,102,2026-04-04 11:25:04.194083,CUST-0221,14,2,4.97,9.94,UPI,walk-in
TXN-341826,101,2025-10-16 08:51:04.195080,CUST-0018,45,2,5.68,11.36,Cash,walk-in
TXN-785326,103,2025-10-21 19:11:04.195080,CUST-0375,49,1,4.58,4.58,Card,mobile-app
TXN-148694,102,2026-02-16 10:53:04.195080,CUST-0358,26,1,4.78,4.78,Card,mobile-app
TXN-989430,103,2025-11-06 17:05:04.196085,CUST-0121,27,3,5.82,17.46,Cash,mobile-app
TXN-659916,102,2026-02-25 14:29:04.196085,CUST-0214,37,1,4.8,4.8,Cash,walk-in
TXN-734656,103,2025-11-14 10:05:04.196085,CUST-0420,53,1,3.1,3.1,UPI,walk-in
TXN-258407,103,2026-02-18 18:17:04.197343,CUST-0206,27,1,5.03,5.03,Card,walk-in
TXN-762000,102,2025-11-25 10:26:04.197343,CUST-0419,37,2,4.34,8.68,UPI,walk-in
TXN-420742,102,2025-11-11 19:05:04.197343,CUST-0423,44,3,5.67,17.01,Cash,mobile-app
TXN-711159,101,2025-11-07 11:09:04.197343,CUST-0462,70,1,5.36,5.36,UPI,walk-in
TXN-439237,101,2025-11-30 12:58:04.197343,CUST-0446,69,2,4.57,9.14,Cash,walk-in
TXN-334785,102,2025-12-14 10:34:04.197343,CUST-0272,35,1,4.95,4.95,UPI,mobile-app
TXN-988724,101,2026-03-30 11:37:04.197343,CUST-0287,47,2,5.82,11.64,Cash,mobile-app
TXN-157900,101,2026-01-02 10:57:04.197343,CUST-0453,34,1,6.02,6.02,UPI,mobile-app
TXN-774891,102,2025-12-29 11:24:04.197343,CUST-0404,25,3,3.95,11.85,Cash,mobile-app
TXN-642566,102,2026-01-06 09:05:04.197343,CUST-0290,16,2,6.34,12.68,Cash,mobile-app
TXN-172328,103,2025-11-30 12:44:04.197343,CUST-0353,74,1,5.64,5.64,Card,walk-in
TXN-520256,103,2025-12-08 10:05:04.197343,CUST-0228,54,1,4.42,4.42,Card,walk-in
TXN-851809,101,2025-10-24 17:01:04.197343,CUST-0034,76,1,5.16,5.16,Card,walk-in
TXN-195180,103,2026-02-13 08:33:04.197343,CUST-0397,7,3,5.64,16.92,Card,walk-in
TXN-850450,103,2025-10-27 16:41:04.197343,CUST-0174,3,2,4.53,9.06,UPI,walk-in
TXN-415185,101,2026-01-29 19:03:04.197343,CUST-0430,39,1,4.74,4.74,Card,mobile-app
TXN-853925,103,2025-11-17 14:36:04.197343,CUST-0264,73,1,4.64,4.64,Cash,walk-in
TXN-752048,101,2026-01-18 13:04:04.197343,CUST-0160,65,2,5.07,10.14,Card,walk-in
TXN-723774,102,2026-03-10 11:51:04.197343,CUST-0022,74,3,5.61,16.83,UPI,mobile-app
